epoch,total,pde,phi,pi,bc,lambda_phi,lambda_pi,lambda_bc
66000,8.077647482608083e-06,4.444376079363442e-06,1.2646824058377181e-07,2.9408921139430893e-07,7.424341726462672e-07,7.636890191378545,9.99617269111162,0.09999019801089198
67000,6.712332136773456e-06,4.946988990986817e-06,1.1108038378140334e-07,1.3447562659126575e-07,8.382234185247691e-07,9.466792639525826,9.999714710448176,0.010890198108100088
68000,6.705951353409941e-06,4.526722221567629e-06,9.476405746294687e-08,1.4470413650145845e-07,6.848489986151211e-07,5.461762487496687,9.419256700590836,0.09901900891080191
69000,5.25919782623136e-06,4.2021743511423346e-06,1.0079476737497736e-07,7.595267808652308e-08,5.997956197250819e-07,2.2488120923873867,9.838617515183582,0.09999910891000902
70000,5.064553629352415e-06,4.011684906846162e-06,1.7079321052085632e-07,7.226126904360392e-08,8.304959165511779e-07,0.8033832993580141,10.0,0.0990108910098109
71000,4.941447550845219e-06,3.828685674066524e-06,9.348085859232628e-08,1.0551633165380747e-07,6.110013950926184e-07,3.405926340969235,6.19129789595347,0.09999999108019803
72000,4.777925584670993e-06,3.737430225089983e-06,7.858853280168346e-08,6.040511485974853e-08,3.0183137073042594e-07,6.94842349139115,9.999999999999938,0.09999991089109
73000,5.256754840097857e-06,4.262469810869833e-06,8.454213381444613e-08,6.66031698520288e-08,1.9475040383363347e-07,7.308643244102887,9.999999999999574,0.0010989099198100089
74000,6.310744717812723e-06,4.849447847516189e-06,9.28890394644213e-08,4.9556588788479816e-08,4.882262740304512e-07,5.120794527160891,9.999999999999998,0.0010989990991989108
75000,5.614952291167352e-06,4.022877727095478e-06,1.7121298399764986e-07,1.3043055390260303e-07,1.1536138775449036e-06,1.4063154307778554,10.0,0.09108901981090001
76000,4.9854648066320615e-06,3.844109550984872e-06,8.90495781210336e-08,6.223060067442025e-08,4.895280921853712e-07,3.912717587800693,9.999999999122945,0.0910899991080199
77000,4.817403617992688e-06,3.797585885592777e-06,7.528082638064799e-08,5.7372414796276475e-08,7.018152042006429e-07,23.177938290083294,9.999999882216247,0.010891089108108997
78000,5.870572776177189e-06,4.571862718561835e-06,9.731517894864816e-08,7.970165114310017e-08,4.816688867490635e-07,3.4668036954850505,9.999999999999996,0.001098999999999011
79000,4.7526431590938805e-06,3.854070146845696e-06,7.155954555406945e-08,3.2981243836856625e-08,5.162570545329866e-07,6.974522371642133,9.999999967089074,0.010899999999999107
80000,5.3185295870715834e-06,3.956373400858202e-06,6.648995382412246e-08,6.448411312547661e-08,6.01080033747266e-07,20.1296677586307,9.999999998933989,0.0010981080198019801
81000,2.9733630738685543e-06,2.62854716431923e-06,3.242541306517992e-08,1.6327240431262764e-08,1.0104656975465271e-06,3.6666918130679775,10.0,0.0999108999910811
82000,2.8872284441735786e-06,2.4575809065067234e-06,5.6164633816753345e-08,1.3400960510712116e-08,2.380350150724298e-07,3.3867243739380384,10.0,0.0108999099189199
83000,3.026475517500121e-06,2.445545101193356e-06,5.5025966195031806e-08,1.8551900719888502e-08,7.138704355489991e-07,3.654877264019004,10.0,0.09999999019801992
84000,2.6056137899734836e-06,2.352050494187684e-06,4.8979877996905e-08,1.4388216630258818e-08,3.9935080396892754e-07,5.218445114952999,10.0,0.010890198999999998
85000,2.378793030958427e-06,2.091675172864802e-06,6.192074151997706e-08,1.3917705782076827e-08,4.5850248762254037e-07,2.0752411106084976,10.0,0.010801089190089999
86000,2.3753283786078717e-06,2.0156372738481902e-06,5.149984132665036e-08,2.2157752780349553e-08,3.314554134535946e-07,1.7299345117725564,10.0,0.0910008901098019
87000,2.567864570002883e-06,2.232546526663227e-06,4.136556805102003e-08,1.4166725070553845e-08,8.087326468412912e-07,2.5290217869717138,10.0,0.09910801989991092
88000,2.2808718540373747e-06,1.833738450194598e-06,3.292518829561243e-08,2.890167733138998e-08,3.823061990893662e-07,6.636389757207731,10.0,0.0019008999999999008
89000,2.000260302888334e-06,1.7049289286298582e-06,4.122469243131963e-08,1.1785661347562331e-08,2.715484804822935e-07,2.8339184422003734,10.0,0.010810899999999998
90000,2.5017874329938065e-06,2.1150712138448814e-06,5.831869031624991e-08,1.3450221166602033e-08,5.10757668867418e-07,2.620596363795173,10.0,0.010801980198999106
